,group
955,1
957,1
958,1
961,1
962,1
963,1
966,1
967,1
970,1
971,1
978,1
980,1
982,1
986,1
989,1
990,1
991,1
992,1
993,1
994,1
995,1
996,1
997,1
998,1
1000,1
1001,1
1005,1
1006,1
1008,1
1010,1
1011,1
1014,1
1016,1
1017,1
1018,1
1021,1
1023,1
1024,1
1025,1
1026,1
1027,1
1032,1
1034,1
1037,1
1041,1
1043,1
1045,1
1052,1
1055,1
1056,1
1058,1
1059,1
1060,1
1062,1
1069,1
1072,1
1078,1
1080,1
1081,1
1082,1
1089,1
1091,1
1095,1
1097,1
1098,1
1100,1
1101,1
1102,1
1103,1
1104,1
1106,1
1107,1
1109,1
1110,1
1113,1
1115,1
1117,1
1118,1
1120,1
1121,1
1124,1
1125,1
1126,1
1129,1
1130,1
1132,1
1133,1
1134,1
1136,1
1137,1
1144,1
1146,1
1147,1
1149,1
1150,1
1152,1
1153,1
1155,1
1157,1
1161,1
1162,1
1163,1
1165,1
1169,1
1171,1
1173,1
1177,1
1178,1
1179,1
1182,1
1185,1
1191,1
1198,1
1201,1
1202,1
1203,1
1208,1
1210,1
1212,1
1213,1
1214,1
1215,1
1219,1
1224,1
1225,1
1226,1
1228,1
1230,1
1231,1
1232,1
1233,1
1236,1
1237,1
1240,1
1241,1
1245,1
1247,1
1248,1
1249,1
1251,1
1253,1
1255,1
1267,1
1270,1
1272,1
1273,1
1274,1
1278,1
1281,1
1284,1
1285,1
1286,1
1287,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1299,1
1300,1
1301,1
1302,1
1304,1
1306,1
1309,1
1312,1
1314,1
1316,1
1318,1
1319,1
1320,1
1321,1
1323,1
1324,1
1327,1
1332,1
1333,1
1334,1
1336,1
1340,1
1342,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1352,1
1359,1
1362,1
1366,1
1368,1
1371,1
1377,1
1378,1
1381,1
1382,1
1384,1
1386,1
1388,1
1389,1
1391,1
1392,1
1393,1
1396,1
1401,1
1407,1
1412,1
1414,1
1415,1
1416,1
1418,1
1421,1
1431,1
1434,1
1435,1
1437,1
1439,1
1441,1
1445,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1457,1
1462,1
1463,1
1468,1
1469,1
1470,1
1475,1
1479,1
1483,1
1484,1
1486,1
1487,1
1491,1
1493,1
1494,1
1495,1
1497,1
1501,1
1502,1
1503,1
1508,1
1510,1
1512,1
1514,1
1523,1
1524,1
1525,1
1526,1
1528,1
1529,1
1533,1
1535,1
1536,1
1539,1
1540,1
1541,1
1542,1
1543,1
1545,1
1546,1
1548,1
1549,1
1552,1
1554,1
1558,1
1559,1
1561,1
1563,1
1564,1
1565,1
1567,1
1571,1
1574,1
1576,1
1577,1
1580,1
1581,1
1582,1
1586,1
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1597,1
1602,1
1603,1
1605,1
1608,1
1609,1
1611,1
1612,1
1613,1
1615,1
1622,1
1623,1
1625,1
1628,1
1629,1
1632,1
1633,1
1635,1
1636,1
1640,1
1641,1
1642,1
1647,1
1648,1
1649,1
1650,1
1651,1
1654,1
1655,1
1656,1
1657,1
1658,1
1660,1
1663,1
1667,1
1672,1
1676,1
1678,1
1680,1
1682,1
1684,1
1685,1
1687,1
1692,1
1693,1
1695,1
1696,1
1697,1
1699,1
1702,1
1703,1
1706,1
1707,1
1709,1
1711,1
1712,1
1713,1
1714,1
1715,1
1720,1
1723,1
1725,1
1736,1
1738,1
1739,1
1740,1
1742,1
1746,1
1747,1
1748,1
1749,1
1750,1
1753,1
1758,1
1760,1
1766,1
1767,1
1769,1
1773,1
1774,1
1775,1
1778,1
1779,1
1781,1
1787,1
1788,1
1789,1
1790,1
1796,1
1797,1
1799,1
1800,1
1801,1
1809,1
1810,1
1820,1
1821,1
1824,1
1828,1
1831,1
1832,1
1833,1
1835,1
1836,1
1837,1
1838,1
1839,1
1843,1
1845,1
1846,1
1848,1
1850,1
1855,1
1856,1
1857,1
1858,1
1859,1
1861,1
1862,1
1863,1
1864,1
1865,1
1866,1
1875,1
1876,1
1877,1
1884,1
1885,1
1890,1
1891,1
1895,1
1899,1
1906,1
1909,1
1911,1
1915,1
1916,1
1918,1
1924,1
1928,1
1930,1
1935,1
1938,1
1944,1
1948,1
1949,1
1951,1
1954,1
1955,1
1956,1
1960,1
1961,1
1963,1
1966,1
1968,1
1970,1
1971,1
1975,1
1977,1
1979,1
1981,1
1983,1
1984,1
1991,1
1992,1
1997,1
2001,1
2002,1
2004,1
2006,1
2008,1
2012,1
2013,1
2017,1
2018,1
2022,1
2026,1
2029,1
2034,1
2039,1
2040,1
2041,1
2043,1
2045,1
2046,1
2055,1
2059,1
2068,1
2069,1
2072,1
2074,1
2075,1
2080,1
2086,1
2088,1
2090,1
2091,1
2092,1
2095,1
2097,1
2098,1
2099,1
2100,1
2101,1
2102,1
2105,1
2106,1
2108,1
2110,1
2112,1
2118,1
2119,1
2123,1
2129,1
2130,1
2134,1
2138,1
2148,1
2149,1
2152,1
2154,1
2155,1
2157,1
2159,1
2160,1
2162,1
2163,1
2167,1
2170,1
2172,1
2173,1
2175,1
2176,1
2177,1
2178,1
2179,1
2181,1
2182,1
2183,1
2186,1
2191,1
2192,1
2198,1
2199,1
2200,1
2202,1
2203,1
2207,1
2209,1
2210,1
2212,1
2214,1
2218,1
2219,1
2222,1
2224,1
2228,1
2229,1
2231,1
2232,1
2233,1
2235,1
2238,1
2240,1
2241,1
2244,1
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2258,1
2259,1
2260,1
2262,1
2268,1
2270,1
2275,1
2277,1
2278,1
2281,1
2282,1
2283,1
2286,1
2290,1
2291,1
2295,1
2297,1
2298,1
2299,1
2301,1
2302,1
2306,1
2307,1
2309,1
2310,1
2311,1
2327,1
2333,1
2334,1
2336,1
2337,1
2339,1
2341,1
2342,1
2344,1
2348,1
2350,1
2355,1
2358,1
2361,1
2362,1
2369,1
2374,1
2375,1
2376,1
2377,1
2378,1
2381,1
2382,1
2386,1
2387,1
2389,1
2391,1
2392,1
2394,1
2396,1
2398,1
2400,1
2402,1
2403,1
2406,1
2416,1
2421,1
2423,1
2424,1
2426,1
2428,1
2429,1
2431,1
2432,1
2439,1
2442,1
2444,1
2447,1
2454,1
2459,1
2465,1
2469,1
2470,1
2472,1
2475,1
2483,1
2484,1
2489,1
2493,1
2499,1
2501,1
2504,1
2519,1
2524,1
2529,1
2531,1
2533,1
2535,1
2536,1
2538,1
2539,1
2540,1
2542,1
2543,1
2553,1
2554,1
2555,1
2556,1
2560,1
2561,1
2568,1
2569,1
2571,1
2574,1
2579,1
2583,1
2585,1
2589,1
2590,1
2593,1
2595,1
2596,1
2598,1
2599,1
2604,1
2605,1
2610,1
2616,1
2630,1
2632,1
2633,1
2638,1
2639,1
2641,1
2642,1
2645,1
2646,1
2651,1
2653,1
2659,1
2663,1
2664,1
2665,1
2668,1
2670,1
2672,1
2673,1
2674,1
2675,1
2679,1
2681,1
2682,1
2684,1
2685,1
2686,1
2694,1
2698,1
2702,1
2708,1
2709,1
2720,1
2721,1
2725,1
2726,1
2727,1
2728,1
2732,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2745,1
2747,1
2749,1
2751,1
2753,1
2755,1
2758,1
2759,1
2764,1
2769,1
2772,1
2774,1
2783,1
2784,1
2785,1
2789,1
2793,1
2794,1
2795,1
2801,1
2808,1
2809,1
2811,1
2820,1
2825,1
2830,1
2832,1
2833,1
2835,1
2845,1
2846,1
2850,1
2851,1
2856,1
2857,1
2859,1
2860,1
2862,1
2863,1
2866,1
2871,1
2872,1
2874,1
2876,1
2878,1
2879,1
2884,1
2886,1
2889,1
2890,1
2894,1
2898,1
2899,1
2900,1
2901,1
2903,1
2905,1
2907,1
2908,1
2912,1
2917,1
2922,1
2929,1
2931,1
2932,1
2937,1
2938,1
2949,1
2954,1
2962,1
2964,1
2965,1
2971,1
2972,1
2974,1
2976,1
2979,1
2981,1
2983,1
2984,1
2989,1
2993,1
2997,1
3003,1
3008,1
3012,1
3013,1
3015,1
3017,1
3018,1
3024,1
3030,1
3033,1
3034,1
3039,1
3042,1
3044,1
3048,1
3056,1
3058,1
3059,1
3060,1
3071,1
3073,1
3076,1
3079,1
3081,1
3085,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3096,1
3097,1
3098,1
3101,1
3105,1
3110,1
3112,1
3113,1
3116,1
3117,1
3118,1
3122,1
3127,1
3132,1
3137,1
3143,1
3145,1
3147,1
3150,1
3152,1
3161,1
3165,1
3167,1
3168,1
3170,1
3174,1
3177,1
3182,1
3188,1
3190,1
3192,1
3195,1
3198,1
3202,1
3203,1
3204,1
3207,1
3208,1
3224,1
3231,1
3233,1
3235,1
3238,1
3240,1
3242,1
3244,1
3245,1
3249,1
3250,1
3251,1
3255,1
3263,1
3264,1
3273,1
3274,1
3276,1
3277,1
3279,1
3280,1
3282,1
3283,1
3284,1
3287,1
3291,1
3295,1
3296,1
3297,1
3301,1
3303,1
3304,1
3307,1
3310,1
3313,1
3314,1
3315,1
3318,1
3320,1
3321,1
3323,1
3324,1
3327,1
3329,1
3330,1
3332,1
3334,1
3337,1
3339,1
3340,1
3341,1
3342,1
3344,1
3345,1
3348,1
3351,1
3352,1
3353,1
3355,1
3356,1
3357,1
3358,1
3365,1
3366,1
3367,1
3370,1
3371,1
3374,1
3377,1
3378,1
3379,1
3380,1
3382,1
3383,1
3384,1
3387,1
3389,1
3390,1
3391,1
3393,1
3394,1
3395,1
3398,1
3399,1
3400,1
3401,1
3403,1
3404,1
3405,1
3407,1
3413,1
3414,1
3420,1
3425,1
3427,1
3429,1
3431,1
3433,1
3434,1
3435,1
3436,1
3437,1
3440,1
3441,1
3442,1
3443,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3452,1
3453,1
3454,1
3455,1
3457,1
3458,1
3463,1
3464,1
3465,1
3466,1
3467,1
3471,1
3472,1
3473,1
3475,1
3476,1
3477,1
3479,1
3480,1
3483,1
3486,1
3488,1
3493,1
3497,1
3500,1
3502,1
3503,1
3507,1
3510,1
3511,1
3512,1
3519,1
3522,1
3524,1
3526,1
3527,1
3531,1
3536,1
3537,1
3542,1
3545,1
3547,1
3550,1
3553,1
3557,1
3559,1
3562,1
3564,1
3568,1
3569,1
3572,1
3573,1
3575,1
3576,1
3578,1
3579,1
3582,1
3583,1
3584,1
3585,1
3587,1
3588,1
3590,1
3591,1
3592,1
3598,1
3599,1
3601,1
3602,1
3606,1
3608,1
3609,1
3611,1
3612,1
3614,1
3616,1
3617,1
3618,1
3620,1
3621,1
3625,1
3627,1
3630,1
3632,1
3634,1
3635,1
3637,1
3638,1
3639,1
3641,1
3645,1
3647,1
3648,1
3651,1
3652,1
3654,1
3658,1
3661,1
3663,1
3664,1
3666,1
3668,1
3669,1
3672,1
3675,1
3679,1
3681,1
3682,1
3683,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3695,1
3696,1
3698,1
3699,1
3700,1
3704,1
3706,1
3708,1
3710,1
3713,1
3719,1
3720,1
3722,1
3723,1
3725,1
3726,1
3727,1
3729,1
3730,1
3732,1
3734,1
3735,1
3736,1
3738,1
3741,1
3743,1
3744,1
3745,1
3746,1
3747,1
3751,1
3752,1
3753,1
3758,1
3760,1
3762,1
3764,1
3767,1
3768,1
3770,1
3771,1
3773,1
3776,1
3779,1
3780,1
3781,1
3782,1
3784,1
3787,1
3788,1
3789,1
3793,1
3794,1
3795,1
3798,1
3802,1
3806,1
3807,1
3809,1
3810,1
3811,1
3812,1
3816,1
3817,1
3819,1
3821,1
3824,1
3825,1
3826,1
3828,1
3829,1
3831,1
3832,1
3833,1
3836,1
3837,1
3838,1
3839,1
3841,1
3842,1
3845,1
3846,1
3848,1
3850,1
3851,1
3852,1
3856,1
3857,1
3858,1
3860,1
3862,1
3863,1
3864,1
3865,1
3866,1
3868,1
3871,1
3873,1
3876,1
3877,1
3879,1
3880,1
3881,1
3884,1
3885,1
3890,1
3894,1
3895,1
3896,1
3897,1
3901,1
3902,1
3908,1
3910,1
3913,1
3915,1
3916,1
3919,1
3924,1
3928,1
3929,1
3933,1
3936,1
3946,1
3947,1
3949,1
3950,1
3951,1
3952,1
3953,1
3956,1
3959,1
3961,1
3963,1
3964,1
3966,1
3967,1
3968,1
3969,1
3971,1
3972,1
3974,1
3975,1
3977,1
3978,1
3979,1
3981,1
3982,1
3984,1
3985,1
3987,1
3989,1
3990,1
3991,1
3993,1
3994,1
3995,1
3996,1
3997,1
3998,1
3999,1
4000,1
4001,1
4005,1
4007,1
4008,1
4009,1
4012,1
4014,1
4019,1
4020,1
4021,1
4022,1
4023,1
4026,1
4028,1
4029,1
4030,1
4033,1
4034,1
4035,1
4037,1
4038,1
4040,1
4041,1
4043,1
4045,1
4046,1
4048,1
4049,1
4051,1
4054,1
4057,1
4058,1
4060,1
4061,1
4062,1
4063,1
4064,1
4066,1
4068,1
4070,1
4071,1
4073,1
4074,1
4080,1
4081,1
4082,1
4083,1
4084,1
4087,1
4089,1
4091,1
4093,1
4095,1
4097,1
4098,1
4101,1
4102,1
4105,1
4109,1
4113,1
4118,1
4125,1
4127,1
4128,1
4129,1
4133,1
4134,1
4140,1
4145,1
4146,1
4147,1
4150,1
4151,1
4152,1
4157,1
4158,1
4159,1
4162,1
4164,1
4166,1
4167,1
4168,1
4172,1
4173,1
4175,1
4177,1
4180,1
4181,1
4183,1
4185,1
4186,1
4188,1
4189,1
4190,1
4192,1
4195,1
4196,1
4197,1
4198,1
4204,1
4205,1
4206,1
4211,1
4214,1
4215,1
4216,1
4219,1
4220,1
4221,1
4223,1
4224,1
4227,1
4229,1
4230,1
4234,1
4235,1
4236,1
4237,1
4239,1
4241,1
4242,1
4243,1
4245,1
4246,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4259,1
4262,1
4265,1
4266,1
4267,1
4270,1
4274,1
4275,1
4276,1
4278,1
4280,1
4281,1
4283,1
4284,1
4285,1
4287,1
4288,1
4290,1
4293,1
4295,1
4299,1
4300,1
4302,1
4303,1
4304,1
4307,1
4314,1
4315,1
4317,1
4319,1
4320,1
4323,1
4324,1
4325,1
4326,1
4329,1
4330,1
4334,1
4336,1
4337,1
4342,1
4343,1
4347,1
4349,1
4350,1
4351,1
4354,1
4356,1
4359,1
4360,1
4365,1
4366,1
4367,1
4370,1
4372,1
4374,1
4379,1
4380,1
4384,1
4387,1
4395,1
4400,1
4401,1
4403,1
4406,1
4407,1
4410,1
4411,1
4412,1
4413,1
4415,1
4416,1
4417,1
4419,1
4422,1
4423,1
4424,1
4429,1
4431,1
4432,1
4433,1
4434,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,1
4443,1
4444,1
4446,1
4447,1
4449,1
4450,1
4451,1
4452,1
4458,1
4461,1
4463,1
4467,1
4470,1
4471,1
4473,1
4474,1
4482,1
4483,1
4484,1
4489,1
4490,1
4492,1
4494,1
4495,1
4501,1
4502,1
4503,1
4505,1
4508,1
4511,1
4513,1
4516,1
4517,1
4518,1
4520,1
4521,1
4524,1
4526,1
4531,1
4532,1
4534,1
4540,1
4543,1
4544,1
4546,1
4547,1
4551,1
4553,1
4554,1
4556,1
4559,1
4560,1
4564,1
4568,1
4569,1
4571,1
4572,1
4575,1
4576,1
4578,1
4579,1
4581,1
4584,1
4587,1
4588,1
4589,1
4591,1
4593,1
4597,1
4598,1
4602,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4616,1
4618,1
4624,1
4627,1
4629,1
4632,1
4633,1
4635,1
4636,1
4637,1
4638,1
4639,1
4641,1
4642,1
4644,1
4646,1
4647,1
4648,1
4649,1
4650,1
4653,1
4655,1
4657,1
4658,1
4659,1
4661,1
4664,1
4665,1
4667,1
4668,1
4669,1
4670,1
4673,1
4674,1
4675,1
4676,1
4677,1
4679,1
4680,1
4682,1
4683,1
4686,1
4689,1
4692,1
4694,1
4696,1
4700,1
4701,1
4702,1
4707,1
4708,1
4709,1
4714,1
4715,1
4718,1
4719,1
4720,1
4721,1
4724,1
4726,1
4727,1
4729,1
4730,1
4739,1
4740,1
4745,1
4753,1
4754,1
4755,1
4757,1
4759,1
4761,1
4763,1
4765,1
4766,1
4768,1
4771,1
4773,1
4776,1
4785,1
4786,1
4787,1
4788,1
4790,1
4791,1
4792,1
4793,1
4794,1
4797,1
4798,1
4799,1
4806,1
4807,1
4809,1
4811,1
4814,1
4816,1
4822,1
4826,1
4830,1
4831,1
4832,1
4833,1
4838,1
4839,1
4843,1
4844,1
4852,1
4853,1
4861,1
4865,1
4866,1
4873,1
4877,1
4881,1
4882,1
4889,1
4892,1
4893,1
4894,1
4896,1
4898,1
4900,1
4904,1
4906,1
4907,1
4913,1
4914,1
4915,1
4919,1
4921,1
4923,1
4924,1
4926,1
4931,1
4935,1
4936,1
4937,1
4938,1
4939,1
4942,1
4943,1
4947,1
4952,1
4953,1
4956,1
4958,1
4960,1
4961,1
4962,1
4967,1
4969,1
4971,1
4973,1
4976,1
4977,1
4978,1
4980,1
4981,1
4982,1
4999,1
5000,1
5002,1
5006,1
5007,1
5008,1
5010,1
5013,1
5020,1
5028,1
5032,1
5034,1
5039,1
5040,1
5044,1
5046,1
5052,1
5053,1
5055,1
5056,1
5062,1
5064,1
5068,1
5069,1
5070,1
5072,1
5076,1
5077,1
5081,1
5083,1
5095,1
5097,1
5105,1
5110,1
5116,1
5118,1
5119,1
5128,1
5129,1
5133,1
5134,1
5135,1
5136,1
5138,1
5139,1
5141,1
5146,1
5147,1
5155,1
5156,1
5157,1
5160,1
5161,1
5162,1
5170,1
5171,1
5174,1
5177,1
5178,1
5182,1
5185,1
5187,1
5190,1
5199,1
5206,1
5207,1
5208,1
5212,1
5215,1
5216,1
5217,1
5219,1
5221,1
5222,1
5226,1
5228,1
5231,1
5232,1
5236,1
5238,1
5241,1
5247,1
5248,1
5251,1
5255,1
5256,1
5257,1
5260,1
5262,1
5265,1
5269,1
5270,1
5272,1
5274,1
5275,1
5277,1
5278,1
5281,1
5286,1
5287,1
5288,1
5291,1
5292,1
5297,1
5298,1
5300,1
5301,1
5304,1
5309,1
5312,1
5320,1
5324,1
5328,1
5330,1
5338,1
5339,1
5342,1
5344,1
5345,1
5349,1
5352,1
5353,1
5355,1
5356,1
5357,1
5360,1
5361,1
5363,1
5364,1
5369,1
5370,1
5373,1
5374,1
5375,1
5378,1
5379,1
5384,1
5386,1
5387,1
5389,1
5393,1
5394,1
5396,1
5397,1
5398,1
5400,1
5401,1
5411,1
5412,1
5414,1
5415,1
5420,1
5421,1
5427,1
5428,1
5429,1
5434,1
5435,1
5437,1
5438,1
5440,1
5444,1
5446,1
5451,1
5452,1
5453,1
5458,1
5459,1
5468,1
5470,1
5474,1
5482,1
5484,1
5488,1
5492,1
5505,1
5507,1
5509,1
5520,1
5524,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,1
5534,1
5537,1
5540,1
5545,1
5558,1
5560,1
5563,1
5568,1
5573,1
5596,1
5600,1
5602,1
5604,1
5605,1
5611,1
5614,1
5624,1
5625,1
5626,1
5628,1
5630,1
5633,1
5635,1
5637,1
5641,1
5649,1
5652,1
5657,1
5658,1
5659,1
5661,1
5662,1
5665,1
5667,1
5670,1
5675,1
5676,1
5677,1
5679,1
5681,1
5682,1
5687,1
5688,1
5694,1
5698,1
5701,1
5702,1
5703,1
5707,1
5709,1
5719,1
5722,1
5725,1
5727,1
5735,1
5736,1
5738,1
5741,1
5746,1
5753,1
5754,1
5755,1
5760,1
5764,1
5766,1
5769,1
5771,1
5776,1
5779,1
5791,1
5792,1
5797,1
5799,1
5803,1
5804,1
5805,1
5812,1
5813,1
5827,1
5830,1
5835,1
5850,1
5851,1
5853,1
5857,1
5859,1
5867,1
5876,1
5877,1
5879,1
5888,1
5889,1
5892,1
5900,1
5904,1
5905,1
5907,1
5910,1
5912,1
5914,1
5918,1
5922,1
5930,1
5933,1
5936,1
5939,1
5945,1
5946,1
5957,1
5958,1
5959,1
5961,1
5967,1
5969,1
5972,1
5973,1
5979,1
5990,1
5992,1
5996,1
5999,1
6003,1
6007,1
6011,1
6014,1
6016,1
6022,1
6024,1
6027,1
6031,1
6035,1
6050,1
6051,1
6056,1
6058,1
6062,1
6064,1
6065,1
6067,1
6069,1
6071,1
6075,1
6085,1
6087,1
6092,1
6099,1
6102,1
6110,1
6113,1
6117,1
6122,1
6123,1
6127,1
6132,1
6136,1
6138,1
6140,1
6144,1
6150,1
6155,1
6158,1
6159,1
6162,1
6167,1
6173,1
6175,1
6177,1
6178,1
6179,1
6181,1
6182,1
6184,1
6186,1
6190,1
6196,1
6197,1
6198,1
6199,1
6200,1
6208,1
6211,1
6212,1
6216,1
6223,1
6232,1
6240,1
6243,1
6247,1
6248,1
6251,1
6254,1
6259,1
6262,1
6263,1
6273,1
6274,1
6278,1
6279,1
6290,1
6294,1
6296,1
6306,1
6307,1
6311,1
6315,1
6318,1
6319,1
6320,1
6321,1
6322,1
6331,1
6333,1
6334,1
6337,1
6339,1
6340,1
6341,1
6343,1
6350,1
6356,1
6358,1
6363,1
6366,1
6369,1
6370,1
6371,1
6374,1
6375,1
6376,1
6379,1
6380,1
6381,1
6383,1
6385,1
6387,1
6393,1
6395,1
6397,1
6400,1
6403,1
6407,1
6412,1
6419,1
6427,1
6430,1
6433,1
6437,1
6441,1
6442,1
6447,1
6448,1
6455,1
6459,1
6461,1
6467,1
6473,1
6475,1
6482,1
6483,1
6485,1
6486,1
6489,1
6497,1
6498,1
6500,1
6502,1
6503,1
6507,1
6509,1
6511,1
6517,1
6529,1
6532,1
6534,1
6535,1
6548,1
6552,1
6558,1
6566,1
6573,1
6581,1
6583,1
6584,1
6586,1
6590,1
6593,1
6598,1
6601,1
6610,1
6613,1
6614,1
6618,1
6624,1
6642,1
6649,1
6654,1
6656,1
6663,1
6666,1
6668,1
6669,1
6672,1
6679,1
6682,1
6686,1
6703,1
6705,1
6706,1
6718,1
6720,1
6724,1
6725,1
6727,1
6728,1
6730,1
6733,1
6736,1
6738,1
6740,1
6745,1
6747,1
6750,1
6754,1
6755,1
6759,1
6764,1
6765,1
6766,1
6769,1
6770,1
6772,1
6777,1
6780,1
6783,1
6789,1
6790,1
6791,1
6794,1
6795,1
6800,1
6802,1
6803,1
6824,1
6829,1
6831,1
6840,1
6842,1
6851,1
6859,1
6860,1
6863,1
6866,1
6867,1
6870,1
6881,1
6888,1
6902,1
6908,1
6913,1
6918,1
6921,1
6924,1
6931,1
6933,1
6934,1
6935,1
6945,1
6949,1
6951,1
6953,1
6958,1
6959,1
6960,1
6963,1
6964,1
6966,1
6968,1
6970,1
6971,1
6975,1
6976,1
6978,1
6979,1
6980,1
6986,1
6991,1
6996,1
7000,1
7006,1
7009,1
7017,1
7022,1
7023,1
7026,1
7030,1
7031,1
7032,1
7035,1
7039,1
7043,1
7046,1
7047,1
7050,1
7051,1
7052,1
7053,1
7054,1
7061,1
7062,1
7069,1
7070,1
7073,1
7074,1
7083,1
7093,1
7094,1
7095,1
7109,1
7110,1
7115,1
7117,1
7129,1
7131,1
7132,1
7133,1
7136,1
7138,1
7139,1
7143,1
7144,1
7147,1
7149,1
7151,1
7153,1
7156,1
7164,1
7170,1
7171,1
7173,1
7174,1
7175,1
7189,1
7192,1
7196,1
7197,1
7207,1
7210,1
7221,1
7224,1
7226,1
7227,1
7231,1
7237,1
7247,1
7257,1
7261,1
7264,1
7268,1
7270,1
7271,1
7283,1
7284,1
7285,1
7286,1
7287,1
7290,1
7291,1
7293,1
7296,1
7307,1
7308,1
7309,1
7319,1
7320,1
7322,1
7324,1
7325,1
7334,1
7335,1
7336,1
7339,1
7340,1
7345,1
7359,1
7362,1
7363,1
7376,1
7378,1
7382,1
7398,1
7406,1
7412,1
7415,1
7418,1
7419,1
7420,1
7426,1
7433,1
7444,1
7460,1
7461,1
7508,1
7512,1
7516,1
7518,1
7519,1
7523,1
7526,1
7538,1
7541,1
7544,1
7559,1
7561,1
7566,1
7570,1
7573,1
7583,1
7586,1
7588,1
7593,1
7595,1
7608,1
7609,1
7617,1
7619,1
7620,1
7622,1
7629,1
7633,1
7644,1
7652,1
7659,1
7686,1
7689,1
7690,1
7691,1
7694,1
7697,1
7698,1
7699,1
7702,1
7703,1
7704,1
7709,1
7712,1
7714,1
7715,1
7722,1
7723,1
7725,1
7728,1
7730,1
7731,1
7732,1
7735,1
7738,1
7739,1
7743,1
7744,1
7752,1
7756,1
7764,1
7765,1
7770,1
7774,1
7778,1
7782,1
7787,1
7788,1
7797,1
7798,1
7800,1
7804,1
7810,1
7811,1
7812,1
7816,1
7824,1
7831,1
7834,1
7837,1
7838,1
7847,1
7849,1
7859,1
