,group
4060,4
4062,4
4063,4
4064,4
4071,4
4081,4
4082,4
4083,4
4089,4
4093,4
4097,4
4102,4
4105,4
4109,4
4118,4
4125,4
4128,4
4129,4
4133,4
4134,4
4140,4
4147,4
4151,4
4167,4
4173,4
4175,4
4181,4
4183,4
4186,4
4188,4
4189,4
4190,4
4192,4
4197,4
4198,4
4204,4
4205,4
4206,4
4211,4
4214,4
4215,4
4219,4
4220,4
4221,4
4223,4
4224,4
4227,4
4229,4
4234,4
4236,4
4237,4
4241,4
4243,4
4246,4
4251,4
4252,4
4253,4
4254,4
4255,4
4256,4
4265,4
4266,4
4267,4
4274,4
4275,4
4276,4
4288,4
4293,4
4302,4
4304,4
4307,4
4315,4
4319,4
4320,4
4323,4
4324,4
4325,4
4329,4
4336,4
4337,4
4342,4
4347,4
4349,4
4354,4
4356,4
4359,4
4365,4
4366,4
4374,4
4384,4
4403,4
4410,4
4411,4
4412,4
4413,4
4415,4
4416,4
4422,4
4423,4
4424,4
4429,4
4431,4
4432,4
4434,4
4438,4
4439,4
4443,4
4446,4
4447,4
4451,4
4458,4
4461,4
4463,4
4470,4
4474,4
4483,4
4489,4
4492,4
4494,4
4495,4
4502,4
4505,4
4508,4
4511,4
4513,4
4516,4
4518,4
4520,4
4521,4
4524,4
4531,4
4532,4
4534,4
4544,4
4546,4
4554,4
4556,4
4559,4
4560,4
4564,4
4572,4
4579,4
4589,4
4597,4
4608,4
4616,4
4618,4
4629,4
4636,4
4637,4
4638,4
4641,4
4642,4
4646,4
4647,4
4649,4
4655,4
4657,4
4661,4
4668,4
4669,4
4673,4
4675,4
4676,4
4679,4
4682,4
4689,4
4700,4
4701,4
4702,4
4707,4
4708,4
4709,4
4714,4
4718,4
4719,4
4720,4
4721,4
4726,4
4739,4
4740,4
4755,4
4757,4
4759,4
4761,4
4765,4
4766,4
4776,4
4786,4
4792,4
4793,4
4794,4
4798,4
4806,4
4809,4
4822,4
4826,4
4831,4
4832,4
4838,4
4844,4
4852,4
4865,4
4873,4
4877,4
4882,4
4889,4
4892,4
4894,4
4896,4
4898,4
4919,4
4923,4
4924,4
4926,4
4936,4
4937,4
4939,4
4942,4
4947,4
4952,4
4953,4
4958,4
4961,4
4962,4
4967,4
4971,4
4976,4
4999,4
5000,4
5002,4
5007,4
5013,4
5034,4
5046,4
5056,4
5062,4
5064,4
5068,4
5069,4
5070,4
5072,4
5077,4
5081,4
5083,4
5095,4
5097,4
5105,4
5110,4
5116,4
5134,4
5138,4
5155,4
5156,4
5157,4
5162,4
5170,4
5174,4
5177,4
5178,4
5182,4
5185,4
5187,4
5190,4
5207,4
5212,4
5216,4
5219,4
5221,4
5222,4
5228,4
5236,4
5238,4
5241,4
5247,4
5248,4
5255,4
5256,4
5257,4
5260,4
5265,4
5272,4
5275,4
5277,4
5278,4
5281,4
5286,4
5288,4
5291,4
5292,4
5297,4
5298,4
5300,4
5301,4
5304,4
5324,4
5328,4
5330,4
5339,4
5342,4
5345,4
5349,4
5352,4
5353,4
5356,4
5361,4
5363,4
5370,4
5373,4
5374,4
5375,4
5379,4
5384,4
5386,4
5396,4
5398,4
5400,4
5401,4
5411,4
5412,4
5415,4
5420,4
5428,4
5435,4
5444,4
5446,4
5451,4
5458,4
5459,4
5468,4
5474,4
5482,4
5484,4
5488,4
5492,4
5505,4
5507,4
5509,4
5520,4
5524,4
5529,4
5531,4
5532,4
5534,4
5537,4
5558,4
5560,4
5568,4
5596,4
5602,4
5604,4
5624,4
5625,4
5628,4
5630,4
5635,4
5641,4
5649,4
5661,4
5665,4
5667,4
5670,4
5675,4
5676,4
5677,4
5679,4
5681,4
5682,4
5702,4
5703,4
5707,4
5722,4
5725,4
5727,4
5735,4
5754,4
5760,4
5771,4
5776,4
5779,4
5799,4
5803,4
5804,4
5805,4
5830,4
5835,4
5851,4
5857,4
5877,4
5879,4
5889,4
5892,4
5900,4
5904,4
5914,4
5918,4
5933,4
5939,4
5945,4
5946,4
5957,4
5958,4
5969,4
5972,4
5973,4
5979,4
5999,4
6007,4
6011,4
6024,4
6031,4
6035,4
6050,4
6051,4
6058,4
6062,4
6064,4
6065,4
6067,4
6069,4
6071,4
6085,4
6087,4
6092,4
6099,4
6102,4
6117,4
6122,4
6132,4
6138,4
6158,4
6159,4
6162,4
6178,4
6179,4
6181,4
6182,4
6184,4
6186,4
6196,4
6198,4
6199,4
6208,4
6211,4
6232,4
6240,4
6243,4
6247,4
6248,4
6274,4
6279,4
6290,4
6294,4
6331,4
6334,4
6339,4
6340,4
6341,4
6343,4
6350,4
6358,4
6366,4
6370,4
6371,4
6375,4
6376,4
6379,4
6393,4
6403,4
6407,4
6412,4
6419,4
6442,4
6447,4
6448,4
6459,4
6467,4
6473,4
6475,4
6482,4
6483,4
6486,4
6498,4
6500,4
6502,4
6503,4
6509,4
6517,4
6529,4
6548,4
6558,4
6566,4
6581,4
6583,4
6584,4
6593,4
6601,4
6613,4
6614,4
6624,4
6654,4
6656,4
6663,4
6666,4
6669,4
6686,4
6705,4
6706,4
6725,4
6730,4
6733,4
6736,4
6738,4
6745,4
6747,4
6754,4
6755,4
6759,4
6765,4
6766,4
6769,4
6770,4
6780,4
6783,4
6789,4
6790,4
6795,4
6800,4
6802,4
6803,4
6824,4
6859,4
6860,4
6866,4
6881,4
6888,4
6902,4
6908,4
6918,4
6921,4
6924,4
6931,4
6933,4
6935,4
6951,4
6953,4
6959,4
6964,4
6966,4
6971,4
6978,4
6979,4
6980,4
6986,4
6996,4
7017,4
7022,4
7023,4
7026,4
7030,4
7032,4
7035,4
7039,4
7043,4
7047,4
7050,4
7053,4
7054,4
7062,4
7070,4
7074,4
7093,4
7094,4
7095,4
7109,4
7110,4
7117,4
7129,4
7131,4
7133,4
7136,4
7138,4
7139,4
7143,4
7144,4
7147,4
7149,4
7151,4
7171,4
7173,4
7174,4
7175,4
7207,4
7224,4
7226,4
7227,4
7231,4
7237,4
7257,4
7261,4
7268,4
7285,4
7293,4
7296,4
7308,4
7309,4
7319,4
7320,4
7324,4
7325,4
7334,4
7335,4
7336,4
7339,4
7340,4
7345,4
7359,4
7362,4
7376,4
7382,4
7398,4
7412,4
7415,4
7418,4
7419,4
7420,4
7433,4
7444,4
7461,4
7508,4
7512,4
7518,4
7519,4
7538,4
7541,4
7544,4
7559,4
7561,4
7586,4
7593,4
7595,4
7609,4
7617,4
7619,4
7620,4
7622,4
7629,4
7633,4
7652,4
7659,4
7689,4
7690,4
7691,4
7697,4
7698,4
7699,4
7703,4
7704,4
7709,4
7712,4
7714,4
7715,4
7723,4
7725,4
7728,4
7730,4
7731,4
7735,4
7738,4
7739,4
7743,4
7744,4
7752,4
7756,4
7764,4
7765,4
7770,4
7778,4
7782,4
7797,4
7798,4
7804,4
7810,4
7811,4
7812,4
7816,4
7834,4
7837,4
7838,4
7847,4
7849,4
7860,4
7865,4
7880,4
7886,4
7891,4
7892,4
7898,4
7907,4
7916,4
7924,4
7925,4
7952,4
7953,4
7958,4
7964,4
7968,4
7980,4
7984,4
7988,4
7989,4
7993,4
8003,4
8005,4
8007,4
8008,4
8018,4
8021,4
8036,4
8055,4
8058,4
8067,4
8068,4
8079,4
8086,4
8091,4
8094,4
8120,4
8129,4
8135,4
8137,4
8139,4
8148,4
8154,4
8162,4
8165,4
8177,4
8178,4
8179,4
8180,4
8189,4
8196,4
8199,4
8214,4
8221,4
8224,4
8231,4
8234,4
8237,4
8240,4
8242,4
8250,4
8254,4
8258,4
8264,4
8266,4
8281,4
8285,4
8300,4
8309,4
8318,4
8320,4
8331,4
8344,4
8350,4
8352,4
8353,4
8354,4
8364,4
8381,4
8382,4
8389,4
8392,4
8393,4
8396,4
8403,4
8410,4
8412,4
8418,4
8423,4
8424,4
8426,4
8456,4
8466,4
8479,4
8487,4
8488,4
8504,4
8511,4
8512,4
8513,4
8516,4
8517,4
8521,4
8532,4
8541,4
8542,4
8544,4
8557,4
8569,4
8576,4
8577,4
8584,4
8589,4
8608,4
8609,4
8617,4
8622,4
8625,4
8636,4
8638,4
8642,4
8646,4
8663,4
8668,4
8675,4
8690,4
8700,4
8721,4
8727,4
8730,4
8739,4
8755,4
8780,4
8789,4
8801,4
8809,4
8812,4
8813,4
8823,4
8824,4
8831,4
8832,4
8833,4
8842,4
8851,4
8852,4
8862,4
8868,4
8870,4
8873,4
8880,4
8886,4
8889,4
8893,4
8895,4
8912,4
8928,4
8935,4
8957,4
8959,4
8960,4
8964,4
8967,4
8972,4
8990,4
9007,4
9012,4
9014,4
9017,4
9024,4
9037,4
9047,4
9053,4
9062,4
9078,4
9081,4
9083,4
9090,4
9091,4
9093,4
9102,4
9104,4
9105,4
9114,4
9116,4
9119,4
9124,4
9135,4
9145,4
9149,4
9155,4
9159,4
9183,4
9194,4
9196,4
9198,4
9202,4
9208,4
9219,4
9229,4
9233,4
9234,4
9247,4
9251,4
9254,4
9255,4
9260,4
9262,4
9264,4
9278,4
9322,4
9327,4
9332,4
9336,4
9337,4
9344,4
9346,4
9347,4
9352,4
9356,4
9369,4
9378,4
9380,4
9381,4
9382,4
9384,4
9389,4
9399,4
9400,4
9410,4
9414,4
9417,4
9423,4
9425,4
9426,4
9441,4
9450,4
9454,4
9455,4
9460,4
9470,4
9480,4
9483,4
9489,4
9492,4
9497,4
9498,4
9500,4
9503,4
9506,4
9507,4
9528,4
9530,4
9554,4
9560,4
9571,4
9572,4
9574,4
9580,4
9582,4
9585,4
9593,4
9601,4
9602,4
9609,4
9618,4
9624,4
9625,4
9627,4
9629,4
9636,4
9637,4
9639,4
9644,4
9654,4
9656,4
9680,4
9682,4
9690,4
9693,4
9694,4
9698,4
9699,4
9708,4
9709,4
9711,4
9722,4
9736,4
9742,4
9754,4
9758,4
9760,4
9765,4
9766,4
9768,4
9775,4
9778,4
9783,4
9786,4
9788,4
9789,4
9808,4
9817,4
9818,4
9822,4
9831,4
9834,4
9855,4
9856,4
9863,4
9865,4
9866,4
9870,4
9874,4
9880,4
9883,4
9890,4
9895,4
9899,4
9902,4
9907,4
9913,4
9914,4
9916,4
9919,4
9924,4
9925,4
9930,4
9931,4
9939,4
9941,4
9942,4
9943,4
9946,4
9949,4
9951,4
9953,4
9955,4
9960,4
9963,4
9970,4
9972,4
9984,4
9987,4
9990,4
9992,4
9995,4
10006,4
10008,4
10011,4
10014,4
10019,4
10021,4
10024,4
10032,4
10037,4
10044,4
10049,4
10052,4
10056,4
10057,4
10059,4
10078,4
10080,4
10081,4
10091,4
10101,4
10109,4
10119,4
10128,4
10129,4
10131,4
10133,4
10140,4
10146,4
10148,4
10150,4
10153,4
10155,4
10156,4
10157,4
10159,4
10168,4
10171,4
10174,4
10182,4
10184,4
10185,4
10189,4
10196,4
10202,4
10206,4
10208,4
10223,4
10224,4
10225,4
10226,4
10227,4
10230,4
10231,4
10240,4
10248,4
10250,4
10253,4
10255,4
10260,4
10261,4
10279,4
10280,4
10292,4
10297,4
10312,4
10313,4
10315,4
10317,4
10322,4
10327,4
10328,4
10329,4
10331,4
10333,4
10339,4
10346,4
10358,4
10360,4
10364,4
10366,4
10374,4
10378,4
10384,4
10389,4
10395,4
10409,4
10410,4
10411,4
10413,4
10414,4
10415,4
10417,4
10422,4
10424,4
10433,4
10437,4
10438,4
10448,4
10449,4
10460,4
10461,4
10463,4
10466,4
10482,4
10486,4
10487,4
10488,4
10489,4
10492,4
10496,4
10500,4
10503,4
10508,4
10511,4
10519,4
10529,4
10531,4
10537,4
10553,4
10562,4
10566,4
10570,4
10581,4
10584,4
10590,4
10595,4
10597,4
10600,4
10605,4
10609,4
10611,4
10624,4
10625,4
10629,4
10630,4
10631,4
10652,4
10654,4
10655,4
10660,4
10662,4
10663,4
10666,4
10684,4
10690,4
10693,4
10700,4
10701,4
10713,4
10716,4
10721,4
10722,4
10723,4
10737,4
10742,4
10757,4
10763,4
10766,4
10770,4
10773,4
10774,4
10775,4
10776,4
10783,4
10787,4
10789,4
10794,4
10797,4
10800,4
10803,4
10805,4
10811,4
10817,4
10818,4
10831,4
10835,4
10838,4
10839,4
10851,4
10855,4
10856,4
10857,4
10859,4
10860,4
10865,4
10867,4
10869,4
10878,4
10882,4
10886,4
10887,4
10890,4
10895,4
10897,4
10899,4
10900,4
10901,4
10904,4
10919,4
10931,4
10932,4
10933,4
10937,4
10938,4
10943,4
10949,4
10950,4
10951,4
10957,4
10959,4
10961,4
10962,4
10967,4
10974,4
10984,4
10989,4
10998,4
11003,4
11006,4
11008,4
11019,4
11023,4
11031,4
11034,4
11046,4
11054,4
11059,4
11064,4
11069,4
11071,4
11075,4
11080,4
11097,4
11104,4
11112,4
11120,4
11127,4
11128,4
11130,4
11143,4
11145,4
11150,4
11152,4
11153,4
11162,4
11163,4
11174,4
11176,4
11177,4
11181,4
11197,4
11200,4
11202,4
11205,4
11208,4
11214,4
11215,4
11218,4
11225,4
11228,4
11236,4
11238,4
11239,4
11242,4
11248,4
11249,4
11250,4
11251,4
11253,4
11257,4
11259,4
11260,4
11262,4
11263,4
11265,4
11266,4
11267,4
11270,4
11271,4
11273,4
11277,4
11280,4
11282,4
11283,4
11291,4
11292,4
11298,4
11306,4
11324,4
11329,4
11337,4
11338,4
11339,4
11342,4
11343,4
11345,4
11355,4
11358,4
11360,4
11365,4
11373,4
11374,4
11380,4
11382,4
11385,4
11399,4
11402,4
11409,4
11410,4
11411,4
11419,4
11422,4
11425,4
11430,4
11432,4
11438,4
11442,4
11448,4
11450,4
11451,4
11455,4
11459,4
11460,4
11463,4
11471,4
11484,4
11488,4
11490,4
11492,4
11495,4
11496,4
11503,4
11508,4
11509,4
11514,4
11516,4
11518,4
11519,4
11531,4
11539,4
11544,4
11546,4
11548,4
11550,4
11552,4
11554,4
11557,4
11562,4
11567,4
11571,4
11574,4
11575,4
11577,4
11587,4
11590,4
11599,4
11604,4
11606,4
11607,4
11609,4
11622,4
11624,4
11625,4
11627,4
11631,4
11632,4
11639,4
11645,4
11647,4
11666,4
11670,4
11672,4
11679,4
11689,4
11690,4
11692,4
11693,4
11708,4
11714,4
11733,4
11737,4
11738,4
11741,4
11747,4
11750,4
11759,4
11760,4
11769,4
11772,4
11773,4
11783,4
11787,4
11789,4
11790,4
11791,4
11797,4
11799,4
11800,4
11802,4
11804,4
11809,4
11813,4
11821,4
11823,4
11825,4
11830,4
11832,4
11833,4
11834,4
11835,4
11841,4
11844,4
11865,4
11867,4
11868,4
11874,4
11880,4
11881,4
11883,4
11885,4
11892,4
11895,4
11896,4
11898,4
11903,4
11904,4
11905,4
11918,4
11919,4
11928,4
11929,4
11937,4
11939,4
11953,4
11956,4
11957,4
11964,4
11965,4
11966,4
11967,4
11970,4
11974,4
11975,4
11976,4
11979,4
11984,4
11989,4
11991,4
11993,4
11995,4
12002,4
12004,4
12014,4
12018,4
12019,4
12020,4
12021,4
12023,4
12024,4
12029,4
12038,4
12043,4
12048,4
12050,4
12051,4
12052,4
12054,4
12058,4
12059,4
12076,4
12080,4
12081,4
12089,4
12095,4
12100,4
12104,4
12106,4
12107,4
12116,4
12121,4
12122,4
12123,4
12125,4
12126,4
12145,4
12147,4
12151,4
12156,4
12163,4
12164,4
12167,4
12175,4
12176,4
12177,4
12179,4
12181,4
12182,4
12187,4
12189,4
12196,4
12198,4
12199,4
12200,4
12206,4
12208,4
12210,4
12212,4
12219,4
12230,4
12234,4
12242,4
12253,4
12258,4
12264,4
12269,4
12272,4
12275,4
12287,4
12288,4
12291,4
12292,4
12294,4
12296,4
12297,4
12298,4
12313,4
12319,4
12335,4
12340,4
12346,4
12348,4
12351,4
12355,4
12358,4
12360,4
12364,4
12369,4
12373,4
12374,4
12376,4
12377,4
12384,4
12387,4
12388,4
12404,4
12410,4
12413,4
12420,4
12421,4
12434,4
12443,4
12450,4
12465,4
12467,4
12469,4
12474,4
12479,4
12484,4
12490,4
12517,4
12520,4
12525,4
12532,4
12535,4
12536,4
12537,4
12542,4
12544,4
12552,4
12553,4
12556,4
12558,4
12559,4
12561,4
12564,4
12579,4
12583,4
12585,4
12589,4
12590,4
12591,4
12596,4
12601,4
12608,4
12617,4
12634,4
12638,4
12641,4
12642,4
12643,4
12654,4
12665,4
12673,4
12674,4
12676,4
12678,4
12679,4
12680,4
12681,4
12685,4
12686,4
12690,4
12696,4
12697,4
12708,4
12709,4
12710,4
12714,4
12724,4
12732,4
12734,4
12737,4
12740,4
12743,4
12747,4
12748,4
12750,4
12763,4
12767,4
12772,4
12784,4
12790,4
12794,4
12798,4
12802,4
12808,4
12812,4
12832,4
12834,4
12841,4
12842,4
12846,4
12859,4
12867,4
12881,4
12894,4
12895,4
12898,4
12903,4
12914,4
12922,4
12932,4
12937,4
12944,4
12948,4
12956,4
12960,4
12965,4
12968,4
12979,4
12983,4
12985,4
12988,4
12990,4
12992,4
13005,4
13007,4
13019,4
13028,4
13033,4
13034,4
13035,4
13038,4
13040,4
13048,4
13051,4
13054,4
13056,4
13059,4
13066,4
13069,4
13070,4
13071,4
13072,4
13081,4
13083,4
13088,4
13090,4
13097,4
13103,4
13106,4
13107,4
13108,4
13111,4
13112,4
13113,4
13117,4
13141,4
13146,4
13149,4
13152,4
13155,4
13175,4
13177,4
13183,4
13186,4
13194,4
13196,4
13197,4
13200,4
13203,4
13208,4
13235,4
13239,4
13242,4
13247,4
13248,4
13252,4
13256,4
13258,4
13260,4
13267,4
13297,4
13300,4
13303,4
13305,4
13318,4
13319,4
13321,4
13322,4
13323,4
13327,4
13328,4
13329,4
13331,4
13334,4
13354,4
13358,4
13362,4
13365,4
13370,4
13381,4
13392,4
13396,4
13403,4
13412,4
13415,4
13416,4
13417,4
13418,4
13426,4
13433,4
13443,4
13444,4
13451,4
13452,4
13456,4
13471,4
13473,4
13481,4
13482,4
13488,4
13489,4
13497,4
13500,4
13503,4
13509,4
13511,4
13528,4
13530,4
13550,4
13558,4
13559,4
13576,4
13579,4
13587,4
13598,4
13606,4
13607,4
13610,4
13613,4
13614,4
13618,4
13629,4
13632,4
13659,4
13678,4
13682,4
13687,4
13699,4
13707,4
13717,4
13720,4
13721,4
13722,4
13726,4
13730,4
13734,4
13735,4
13737,4
13738,4
13739,4
13742,4
13744,4
13749,4
13757,4
13760,4
13761,4
13763,4
13764,4
13767,4
13768,4
13770,4
13774,4
13775,4
13778,4
13788,4
13792,4
13794,4
13804,4
13807,4
13816,4
13822,4
13823,4
13824,4
13825,4
13828,4
13831,4
13833,4
13834,4
13841,4
13843,4
13845,4
