,group
7422,0
7431,0
7432,0
7437,0
7443,0
7450,0
7462,0
7465,0
7469,0
7470,0
7471,0
7473,0
7474,0
7476,0
7483,0
7484,0
7486,0
7490,0
7493,0
7494,0
7496,0
7497,0
7498,0
7499,0
7501,0
7504,0
7505,0
7506,0
7509,0
7530,0
7532,0
7542,0
7543,0
7545,0
7547,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7563,0
7565,0
7581,0
7585,0
7596,0
7600,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7610,0
7612,0
7615,0
7618,0
7623,0
7635,0
7636,0
7639,0
7671,0
7678,0
7680,0
7683,0
7688,0
7696,0
7700,0
7706,0
7707,0
7708,0
7713,0
7740,0
7745,0
7747,0
7750,0
7753,0
7758,0
7763,0
7769,0
7780,0
7781,0
7784,0
7785,0
7789,0
7792,0
7802,0
7809,0
7817,0
7818,0
7819,0
7821,0
7829,0
7832,0
7840,0
7857,0
7858,0
7861,0
7864,0
7867,0
7871,0
7873,0
7876,0
7877,0
7884,0
7893,0
7899,0
7900,0
7921,0
7927,0
7928,0
7929,0
7940,0
7941,0
7946,0
7947,0
7954,0
7955,0
7967,0
7971,0
7972,0
7975,0
7978,0
7979,0
7997,0
8002,0
8013,0
8020,0
8025,0
8028,0
8033,0
8040,0
8042,0
8048,0
8050,0
8056,0
8064,0
8071,0
8072,0
8081,0
8085,0
8088,0
8095,0
8096,0
8097,0
8098,0
8101,0
8103,0
8105,0
8108,0
8112,0
8113,0
8116,0
8138,0
8146,0
8149,0
8150,0
8155,0
8159,0
8161,0
8164,0
8168,0
8169,0
8172,0
8175,0
8176,0
8182,0
8187,0
8197,0
8205,0
8208,0
8225,0
8244,0
8245,0
8246,0
8249,0
8252,0
8253,0
8255,0
8257,0
8263,0
8268,0
8269,0
8271,0
8276,0
8278,0
8280,0
8284,0
8288,0
8289,0
8291,0
8292,0
8296,0
8303,0
8305,0
8310,0
8313,0
8319,0
8321,0
8322,0
8324,0
8329,0
8333,0
8337,0
8343,0
8358,0
8366,0
8379,0
8384,0
8385,0
8387,0
8390,0
8397,0
8401,0
8406,0
8413,0
8419,0
8425,0
8428,0
8439,0
8440,0
8447,0
8448,0
8449,0
8457,0
8459,0
8460,0
8467,0
8471,0
8474,0
8475,0
8476,0
8478,0
8480,0
8481,0
8486,0
8489,0
8493,0
8494,0
8497,0
8499,0
8503,0
8506,0
8522,0
8533,0
8539,0
8543,0
8545,0
8547,0
8548,0
8550,0
8552,0
8555,0
8559,0
8560,0
8564,0
8566,0
8570,0
8586,0
8588,0
8592,0
8594,0
8596,0
8597,0
8599,0
8602,0
8619,0
8628,0
8634,0
8645,0
8650,0
8654,0
8655,0
8658,0
8660,0
8670,0
8673,0
8682,0
8683,0
8686,0
8692,0
8695,0
8703,0
8705,0
8710,0
8711,0
8713,0
8716,0
8717,0
8720,0
8726,0
8732,0
8736,0
8741,0
8742,0
8749,0
8754,0
8765,0
8769,0
8771,0
8774,0
8783,0
8788,0
8798,0
8804,0
8808,0
8810,0
8811,0
8816,0
8818,0
8826,0
8840,0
8841,0
8843,0
8845,0
8846,0
8848,0
8853,0
8855,0
8858,0
8859,0
8866,0
8869,0
8884,0
8890,0
8896,0
8898,0
8899,0
8903,0
8904,0
8905,0
8907,0
8910,0
8917,0
8919,0
8932,0
8937,0
8940,0
8943,0
8945,0
8946,0
8948,0
8951,0
8952,0
8953,0
8962,0
8968,0
8971,0
8973,0
8974,0
8977,0
8978,0
8980,0
8981,0
8982,0
8993,0
8994,0
9001,0
9002,0
9010,0
9016,0
9018,0
9020,0
9021,0
9025,0
9027,0
9029,0
9033,0
9034,0
9036,0
9038,0
9042,0
9046,0
9049,0
9050,0
9058,0
9063,0
9066,0
9072,0
9074,0
9075,0
9077,0
9080,0
9085,0
9086,0
9098,0
9108,0
9109,0
9110,0
9125,0
9128,0
9132,0
9133,0
9134,0
9136,0
9137,0
9139,0
9146,0
9152,0
9156,0
9157,0
9220,0
9221,0
9222,0
9223,0
9224,0
9226,0
9228,0
9230,0
9231,0
9232,0
9240,0
9241,0
9269,0
9272,0
9277,0
9279,0
9282,0
9284,0
9290,0
9294,0
9303,0
9308,0
9314,0
9320,0
9328,0
9329,0
9340,0
9351,0
9354,0
9361,0
9364,0
9366,0
9370,0
9372,0
9377,0
9390,0
9391,0
9395,0
9402,0
9405,0
9411,0
9419,0
9429,0
9432,0
9445,0
9462,0
9467,0
9487,0
9499,0
9505,0
9524,0
9531,0
9534,0
9558,0
9559,0
9563,0
9569,0
9620,0
9631,0
9632,0
9634,0
9641,0
9650,0
9657,0
9658,0
9663,0
9664,0
9665,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,0
9676,0
9677,0
9679,0
9689,0
9692,0
9695,0
9703,0
9713,0
9714,0
9715,0
9716,0
9717,0
9720,0
9721,0
9723,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9733,0
9734,0
9738,0
9739,0
9741,0
9770,0
9771,0
9772,0
9773,0
9774,0
9782,0
9790,0
9791,0
9801,0
9820,0
9851,0
9868,0
9872,0
9881,0
9897,0
9900,0
9905,0
9918,0
9934,0
9954,0
9962,0
9985,0
9999,0
10002,0
10015,0
10029,0
10034,0
10039,0
10040,0
10043,0
10045,0
10047,0
10053,0
10055,0
10086,0
10093,0
10094,0
10099,0
10102,0
10105,0
10106,0
10115,0
10123,0
10130,0
10134,0
10136,0
10141,0
10143,0
10149,0
10154,0
10164,0
10165,0
10169,0
10180,0
10195,0
10201,0
10205,0
10213,0
10215,0
10216,0
10228,0
10234,0
10235,0
10236,0
10237,0
10239,0
10242,0
10246,0
10259,0
10266,0
10269,0
10276,0
10287,0
10301,0
10309,0
10338,0
10341,0
10342,0
10350,0
10365,0
10373,0
10387,0
10391,0
10406,0
10416,0
10439,0
10467,0
10470,0
10474,0
10475,0
10483,0
10485,0
10493,0
10504,0
10520,0
10525,0
10545,0
10547,0
10554,0
10563,0
10582,0
10583,0
10587,0
10589,0
10591,0
10610,0
10621,0
10626,0
10627,0
10633,0
10635,0
10636,0
10638,0
10639,0
10641,0
10651,0
10695,0
10702,0
10703,0
10705,0
10711,0
10714,0
10715,0
10725,0
10729,0
10731,0
10735,0
10739,0
10744,0
10747,0
10751,0
10756,0
10767,0
10771,0
10778,0
10780,0
10785,0
10790,0
10792,0
10795,0
10809,0
10813,0
10814,0
10816,0
10821,0
10822,0
10823,0
10832,0
10846,0
10852,0
10858,0
10861,0
10874,0
10876,0
10884,0
10885,0
10893,0
10908,0
10913,0
10915,0
10918,0
10927,0
10929,0
10940,0
10945,0
10946,0
10963,0
10965,0
10970,0
10973,0
10976,0
10978,0
10986,0
10987,0
10995,0
11000,0
11001,0
11013,0
11014,0
11015,0
11017,0
11033,0
11038,0
11045,0
11050,0
11058,0
11066,0
11073,0
11078,0
11088,0
11089,0
11091,0
11093,0
11095,0
11103,0
11109,0
11113,0
11117,0
11122,0
11132,0
11137,0
11142,0
11148,0
11156,0
11160,0
11164,0
11170,0
11173,0
11180,0
11193,0
11194,0
11201,0
11204,0
11207,0
11221,0
11233,0
11237,0
11241,0
11243,0
11269,0
11272,0
11286,0
11299,0
11302,0
11304,0
11307,0
11309,0
11310,0
11312,0
11332,0
11346,0
11348,0
11357,0
11359,0
11361,0
11363,0
11364,0
11366,0
11368,0
11369,0
11375,0
11388,0
11397,0
11401,0
11418,0
11420,0
11434,0
11435,0
11447,0
11452,0
11457,0
11458,0
11466,0
11475,0
11478,0
11513,0
11525,0
11536,0
11542,0
11545,0
11558,0
11566,0
11572,0
11595,0
11612,0
11615,0
11616,0
11629,0
11633,0
11635,0
11658,0
11673,0
11685,0
11702,0
11705,0
11710,0
11732,0
11736,0
11749,0
11766,0
11767,0
11768,0
11770,0
11776,0
11777,0
11778,0
11779,0
11781,0
11782,0
11798,0
11805,0
11810,0
11816,0
11819,0
11836,0
11848,0
11866,0
11873,0
11886,0
11889,0
11893,0
11902,0
11914,0
11917,0
11920,0
11938,0
11945,0
11951,0
11990,0
12010,0
12012,0
12017,0
12030,0
12034,0
12040,0
12042,0
12049,0
12074,0
12137,0
12139,0
12141,0
12170,0
12172,0
12180,0
12192,0
12194,0
12259,0
12270,0
12278,0
12289,0
12305,0
12315,0
12316,0
12322,0
12338,0
12339,0
12359,0
12379,0
12385,0
12389,0
12395,0
12398,0
12400,0
12401,0
12402,0
12403,0
12406,0
12407,0
12412,0
12414,0
12423,0
12431,0
12439,0
12453,0
12478,0
12481,0
12501,0
12513,0
12533,0
12534,0
12538,0
12572,0
12575,0
12576,0
12577,0
12578,0
12580,0
12581,0
12602,0
12604,0
12605,0
12611,0
12614,0
12622,0
12630,0
12631,0
12652,0
12660,0
12664,0
12689,0
12691,0
12698,0
12703,0
12713,0
12717,0
12719,0
12729,0
12741,0
12753,0
12756,0
12764,0
12768,0
12776,0
12785,0
12800,0
12801,0
12810,0
12811,0
12820,0
12843,0
12847,0
12854,0
12861,0
12862,0
12863,0
12866,0
12868,0
12876,0
12906,0
12925,0
12939,0
12940,0
12941,0
12942,0
12943,0
12945,0
12946,0
12952,0
12972,0
12974,0
12977,0
12980,0
12984,0
12986,0
12989,0
12996,0
13003,0
13008,0
13013,0
13021,0
13031,0
13032,0
13052,0
13057,0
13064,0
13073,0
13077,0
13079,0
13100,0
13110,0
13114,0
13118,0
13125,0
13126,0
13134,0
13137,0
13140,0
13151,0
13180,0
13202,0
13207,0
13211,0
13213,0
13219,0
13224,0
13227,0
13232,0
13237,0
13251,0
13253,0
13254,0
13271,0
13273,0
13282,0
13291,0
13310,0
13324,0
13333,0
13345,0
13357,0
13359,0
13360,0
13369,0
13374,0
13377,0
13383,0
13388,0
13389,0
13394,0
13407,0
13409,0
13413,0
13420,0
13421,0
13422,0
13446,0
13447,0
13448,0
13450,0
13455,0
13458,0
13461,0
13462,0
13466,0
13472,0
13475,0
13486,0
13493,0
13505,0
13506,0
13508,0
13512,0
13513,0
13514,0
13515,0
13516,0
13518,0
13523,0
13526,0
13535,0
13538,0
13543,0
13548,0
13549,0
13551,0
13565,0
13567,0
13568,0
13573,0
13581,0
13583,0
13589,0
13592,0
13596,0
13609,0
13612,0
13615,0
13616,0
13630,0
13642,0
13644,0
13656,0
13657,0
13665,0
13669,0
13670,0
13671,0
13675,0
13677,0
13685,0
13686,0
13693,0
13694,0
13700,0
13704,0
13706,0
13718,0
13725,0
13732,0
13750,0
13754,0
13769,0
13795,0
13815,0
13821,0
13846,0
13848,0
13862,0
13868,0
13873,0
13905,0
13917,0
13921,0
13928,0
13929,0
13933,0
13934,0
13937,0
13941,0
13952,0
13965,0
13967,0
13981,0
13992,0
13998,0
14005,0
14008,0
14017,0
14021,0
14026,0
14028,0
14031,0
14033,0
14035,0
14037,0
14043,0
14044,0
14058,0
14072,0
14075,0
14082,0
14108,0
14112,0
14134,0
14144,0
14164,0
14165,0
14166,0
14192,0
14225,0
14229,0
14254,0
14279,0
14288,0
14295,0
14296,0
14297,0
14299,0
14305,0
14309,0
14310,0
14315,0
14316,0
14320,0
14330,0
14333,0
14334,0
14340,0
14343,0
14346,0
14351,0
14373,0
14378,0
14396,0
14403,0
14411,0
14419,0
14424,0
14434,0
14452,0
14457,0
14469,0
14475,0
14485,0
14486,0
14491,0
14495,0
14504,0
14507,0
14508,0
14513,0
14527,0
14533,0
14545,0
14576,0
14587,0
14593,0
14600,0
14609,0
14620,0
14621,0
14624,0
14625,0
14630,0
14648,0
14664,0
14677,0
14690,0
14695,0
14696,0
14697,0
14703,0
14708,0
14746,0
14752,0
14755,0
14759,0
14786,0
14787,0
14795,0
14803,0
14817,0
14819,0
14830,0
14836,0
14847,0
14868,0
14873,0
14925,0
14932,0
14944,0
14948,0
14950,0
14967,0
15018,0
15019,0
15031,0
15036,0
15038,0
15044,0
15048,0
15055,0
15073,0
15084,0
15086,0
15148,0
15177,0
15178,0
15179,0
15180,0
15181,0
15183,0
15184,0
15187,0
15188,0
15191,0
15194,0
15212,0
15213,0
15223,0
15245,0
15249,0
15256,0
15262,0
15266,0
15269,0
15275,0
15278,0
15280,0
15281,0
15282,0
15284,0
15288,0
15290,0
15296,0
15307,0
15308,0
15314,0
15315,0
15319,0
15320,0
15328,0
15336,0
15337,0
15339,0
15342,0
15352,0
15362,0
15364,0
15367,0
15377,0
15381,0
15383,0
15384,0
15386,0
15390,0
15393,0
15404,0
15424,0
15426,0
15431,0
15434,0
15441,0
15444,0
15446,0
15449,0
15460,0
15481,0
15489,0
15505,0
15508,0
15516,0
15521,0
15523,0
15532,0
15541,0
15544,0
15547,0
15549,0
15558,0
15561,0
15567,0
15573,0
15596,0
15605,0
15607,0
15625,0
15632,0
15637,0
15644,0
15651,0
15654,0
15655,0
15657,0
15661,0
15676,0
15690,0
15695,0
15700,0
15707,0
15708,0
15718,0
15719,0
15727,0
15734,0
15765,0
15773,0
15778,0
15782,0
15787,0
15790,0
15800,0
15807,0
15814,0
15827,0
15828,0
15833,0
15835,0
15841,0
15843,0
15860,0
15868,0
15883,0
15889,0
15897,0
15906,0
15914,0
15919,0
15929,0
15934,0
15938,0
15956,0
15968,0
15969,0
15978,0
15989,0
16001,0
16015,0
16016,0
16020,0
16028,0
16033,0
16038,0
16041,0
16042,0
16059,0
16067,0
16068,0
16087,0
16092,0
16093,0
16094,0
16095,0
16097,0
16100,0
16102,0
16113,0
16115,0
16120,0
16122,0
16123,0
16131,0
16134,0
16135,0
16151,0
16158,0
16162,0
16171,0
16176,0
16187,0
16199,0
16207,0
16215,0
16219,0
16220,0
16225,0
16239,0
16253,0
16305,0
16307,0
16315,0
16322,0
16323,0
16324,0
16326,0
16327,0
16328,0
16330,0
16331,0
16333,0
16415,0
16421,0
16425,0
16452,0
16457,0
16460,0
16461,0
16462,0
16466,0
16467,0
16469,0
16471,0
16472,0
16473,0
16477,0
16478,0
16479,0
16480,0
16481,0
16482,0
16484,0
16487,0
16490,0
16505,0
16506,0
16507,0
16508,0
16509,0
16512,0
16519,0
16520,0
16521,0
16525,0
16531,0
16533,0
16538,0
16539,0
16542,0
16545,0
16573,0
16578,0
16594,0
16601,0
16620,0
16624,0
16659,0
16677,0
16708,0
16714,0
16718,0
16719,0
16720,0
16721,0
16722,0
16723,0
16730,0
16731,0
16735,0
16736,0
16742,0
16748,0
16755,0
16756,0
16757,0
16760,0
16761,0
16763,0
16775,0
16781,0
16786,0
16789,0
16792,0
16797,0
16800,0
16802,0
16811,0
16833,0
16834,0
16836,0
16839,0
16844,0
16848,0
16855,0
16858,0
16859,0
16860,0
16862,0
16864,0
