,group
8584,9
8625,9
8657,9
8675,9
8700,9
8753,9
8955,9
8992,9
8999,9
9030,9
9053,9
9090,9
9127,9
9145,9
9200,9
9237,9
9274,9
9298,9
9326,9
9332,9
9415,9
9431,9
9449,9
9452,9
9465,9
9470,9
9492,9
9538,9
9551,9
9553,9
9582,9
9587,9
9617,9
9626,9
9648,9
9690,9
9706,9
9737,9
9761,9
9859,9
9909,9
9916,9
9930,9
9965,9
9973,9
10000,9
10010,9
10018,9
10024,9
10042,9
10077,9
10112,9
10132,9
10166,9
10193,9
10208,9
10253,9
10267,9
10271,9
10284,9
10286,9
10294,9
10305,9
10310,9
10316,9
10326,9
10328,9
10330,9
10335,9
10358,9
10359,9
10374,9
10385,9
10449,9
10454,9
10481,9
10526,9
10527,9
10544,9
10553,9
10590,9
10644,9
10646,9
10653,9
10658,9
10680,9
10776,9
10810,9
10827,9
10859,9
10860,9
10888,9
10904,9
10916,9
10957,9
10969,9
11010,9
11053,9
11061,9
11083,9
11120,9
11121,9
11136,9
11140,9
11186,9
11189,9
11430,9
11467,9
11473,9
11488,9
11498,9
11555,9
11560,9
11590,9
11667,9
11668,9
11671,9
11689,9
11698,9
11699,9
11706,9
11740,9
11807,9
11849,9
11861,9
11874,9
11891,9
11904,9
11919,9
11943,9
11947,9
12002,9
12020,9
12107,9
12159,9
12162,9
12169,9
12178,9
12219,9
12226,9
12250,9
12266,9
12291,9
12363,9
12364,9
12387,9
12427,9
12461,9
12479,9
12517,9
12519,9
12520,9
12562,9
12585,9
12612,9
12643,9
12650,9
12651,9
12681,9
12687,9
12690,9
12693,9
12701,9
12712,9
12726,9
12829,9
12839,9
12926,9
12935,9
12936,9
12948,9
12965,9
13001,9
13040,9
13054,9
13090,9
13091,9
13141,9
13165,9
13192,9
13234,9
13268,9
13285,9
13295,9
13306,9
13313,9
13319,9
13376,9
13381,9
13459,9
13467,9
13473,9
13498,9
13553,9
13575,9
13607,9
13646,9
13653,9
13709,9
13743,9
13744,9
13749,9
13789,9
13826,9
13847,9
13854,9
13883,9
13888,9
13915,9
13945,9
13982,9
13990,9
14012,9
14024,9
14030,9
14052,9
14084,9
14106,9
14109,9
14110,9
14114,9
14115,9
14129,9
14130,9
14154,9
14199,9
14202,9
14214,9
14307,9
14312,9
14317,9
14344,9
14399,9
14433,9
14519,9
14535,9
14536,9
14585,9
14589,9
14616,9
14700,9
14707,9
14709,9
14711,9
14713,9
14714,9
14715,9
14716,9
14718,9
14721,9
14722,9
14724,9
14725,9
14727,9
14728,9
14729,9
14730,9
14732,9
14733,9
14735,9
14737,9
14738,9
14740,9
14742,9
14743,9
14745,9
14748,9
14749,9
14750,9
14754,9
14756,9
14757,9
14763,9
14764,9
14979,9
15002,9
15004,9
15041,9
15063,9
15069,9
15150,9
15204,9
15206,9
15208,9
15232,9
15273,9
15313,9
15316,9
15322,9
15323,9
15327,9
15329,9
15332,9
15354,9
15355,9
15365,9
15408,9
15428,9
15435,9
15450,9
15451,9
15455,9
15461,9
15462,9
15483,9
15487,9
15490,9
15501,9
15535,9
15585,9
15601,9
15630,9
15633,9
15635,9
15740,9
15744,9
15745,9
15751,9
15780,9
15788,9
15797,9
15801,9
15819,9
15849,9
15953,9
15958,9
16021,9
16109,9
16116,9
16132,9
16143,9
16154,9
16155,9
16211,9
16212,9
16240,9
16243,9
16251,9
16255,9
16282,9
16284,9
16286,9
16296,9
16325,9
16345,9
16346,9
16348,9
16360,9
16362,9
16371,9
16432,9
16436,9
16438,9
16444,9
16465,9
16476,9
16493,9
16513,9
16537,9
16546,9
16553,9
16592,9
16604,9
16672,9
16673,9
16674,9
16729,9
16749,9
16758,9
16784,9
16803,9
16827,9
16929,9
16938,9
16955,9
16986,9
16989,9
16991,9
17002,9
17020,9
17056,9
17085,9
17089,9
17093,9
17105,9
17190,9
17191,9
17194,9
17198,9
17200,9
17208,9
17212,9
17240,9
17255,9
17258,9
17331,9
17348,9
17353,9
17357,9
17359,9
17369,9
17373,9
17388,9
17390,9
17404,9
17435,9
17452,9
17459,9
17464,9
17499,9
17503,9
17533,9
17568,9
17576,9
17648,9
17653,9
17688,9
17713,9
17733,9
17742,9
17750,9
17760,9
17778,9
17795,9
17806,9
17843,9
17894,9
17902,9
17910,9
17920,9
17941,9
17945,9
18094,9
18096,9
18117,9
18131,9
18132,9
18154,9
18169,9
18171,9
18173,9
18220,9
18222,9
18246,9
18247,9
18262,9
18294,9
18341,9
18353,9
18458,9
18464,9
18466,9
18471,9
18487,9
18525,9
18529,9
18531,9
18583,9
18591,9
18606,9
18654,9
18667,9
18669,9
18690,9
18693,9
18710,9
18721,9
18767,9
18803,9
18838,9
18888,9
18889,9
18894,9
18917,9
18930,9
18954,9
18969,9
18981,9
18984,9
18989,9
18998,9
19010,9
19041,9
19050,9
19067,9
19095,9
19125,9
19132,9
19200,9
19216,9
19257,9
19274,9
19308,9
19339,9
19353,9
19366,9
19387,9
19400,9
19411,9
19412,9
19436,9
19442,9
19488,9
19531,9
19563,9
19592,9
19621,9
19633,9
19641,9
19677,9
19690,9
19707,9
19743,9
19749,9
19750,9
19755,9
19760,9
19767,9
19778,9
19837,9
19841,9
19873,9
19896,9
19942,9
19944,9
19947,9
19954,9
19975,9
19995,9
20000,9
20011,9
20023,9
20038,9
20041,9
20122,9
20144,9
20170,9
20228,9
20250,9
20301,9
20329,9
20352,9
20373,9
20375,9
20391,9
20444,9
20446,9
20447,9
20467,9
20496,9
20541,9
20550,9
20554,9
20620,9
20668,9
20696,9
20699,9
20710,9
20719,9
20726,9
20764,9
20784,9
20793,9
20863,9
20924,9
21031,9
21050,9
21056,9
21121,9
21144,9
21171,9
21194,9
21215,9
21257,9
21326,9
21357,9
21367,9
21375,9
21400,9
21405,9
21418,9
21438,9
21441,9
21474,9
21475,9
21480,9
21484,9
21508,9
21533,9
21558,9
21566,9
21664,9
21710,9
21732,9
21747,9
21792,9
21822,9
21847,9
21864,9
21885,9
21906,9
21910,9
21913,9
21922,9
21926,9
21976,9
22115,9
22120,9
22121,9
22153,9
22159,9
22190,9
22203,9
22208,9
22224,9
22233,9
22236,9
22250,9
22252,9
22253,9
22261,9
22267,9
22269,9
22274,9
22309,9
22317,9
22324,9
22425,9
22444,9
22448,9
22462,9
22479,9
22508,9
22515,9
22519,9
22527,9
22536,9
22560,9
22567,9
22590,9
22599,9
22606,9
22623,9
22708,9
22759,9
22774,9
22802,9
22806,9
22852,9
22854,9
22855,9
22894,9
22912,9
22920,9
22941,9
22966,9
22983,9
22984,9
22999,9
23029,9
23043,9
23080,9
23086,9
23107,9
23123,9
23134,9
23148,9
23220,9
23245,9
23259,9
23271,9
23283,9
23295,9
23317,9
23320,9
23334,9
23344,9
23388,9
23389,9
23391,9
23425,9
23429,9
23440,9
23464,9
23468,9
23488,9
23492,9
23508,9
23524,9
23553,9
23594,9
23600,9
23607,9
23653,9
23717,9
23729,9
23746,9
23754,9
23832,9
23913,9
23936,9
23938,9
23960,9
23964,9
23977,9
23982,9
23985,9
24015,9
24026,9
24032,9
24035,9
24041,9
24046,9
24134,9
24141,9
24169,9
24178,9
24197,9
24204,9
24207,9
24229,9
24240,9
24247,9
24249,9
24254,9
24258,9
24261,9
24266,9
24286,9
24292,9
24300,9
24318,9
24330,9
24385,9
24388,9
24392,9
24409,9
24427,9
24443,9
24444,9
24452,9
24500,9
24501,9
24517,9
24540,9
24541,9
24545,9
24549,9
